,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5
986,98.03,0.05515024260845464,5.260000000000005,1,-0.01953416439265249,-0.02855252834747573,-0.003077241119451034,-0.02518209619495201,-0.01693361252943974
987,97.38,-0.006652703519079951,-0.6500000000000057,-1,0.05515024260845464,-0.01953416439265249,-0.02855252834747573,-0.003077241119451034,-0.02518209619495201
988,98.59,0.01234898583239512,1.210000000000008,1,-0.006652703519079951,0.05515024260845464,-0.01953416439265249,-0.02855252834747573,-0.003077241119451034
989,98.49,-0.001014816405339014,-0.10000000000000853,-1,0.01234898583239512,-0.006652703519079951,0.05515024260845464,-0.01953416439265249,-0.02855252834747573
990,99.11,0.006275324237006213,0.6200000000000045,1,-0.001014816405339014,0.01234898583239512,-0.006652703519079951,0.05515024260845464,-0.01953416439265249
991,99.69,0.00583502661599542,0.5799999999999983,1,0.006275324237006213,-0.001014816405339014,0.01234898583239512,-0.006652703519079951,0.05515024260845464
992,97.93,-0.017812433301909354,-1.759999999999991,-1,0.00583502661599542,0.006275324237006213,-0.001014816405339014,0.01234898583239512,-0.006652703519079951
993,97.74,-0.0019420458906945152,-0.19000000000001194,-1,-0.017812433301909354,0.00583502661599542,0.006275324237006213,-0.001014816405339014,0.01234898583239512
994,98.32,0.005916573415770567,0.5799999999999983,1,-0.0019420458906945152,-0.017812433301909354,0.00583502661599542,0.006275324237006213,-0.001014816405339014
995,97.99,-0.0033620326100522926,-0.3299999999999983,-1,0.005916573415770567,-0.0019420458906945152,-0.017812433301909354,0.00583502661599542,0.006275324237006213
996,97.64,-0.00357818712296778,-0.3499999999999943,-1,-0.0033620326100522926,0.005916573415770567,-0.0019420458906945152,-0.017812433301909354,0.00583502661599542
997,94.99,-0.027515622622668302,-2.6500000000000057,-1,-0.00357818712296778,-0.0033620326100522926,0.005916573415770567,-0.0019420458906945152,-0.017812433301909354
998,97.68,0.027925206900358185,2.690000000000012,1,-0.027515622622668302,-0.00357818712296778,-0.0033620326100522926,0.005916573415770567,-0.0019420458906945152
999,97.09,-0.006058446420395799,-0.5900000000000034,-1,0.027925206900358185,-0.027515622622668302,-0.00357818712296778,-0.0033620326100522926,0.005916573415770567
1000,96.43,-0.006821026859760478,-0.6599999999999966,-1,-0.006058446420395799,0.027925206900358185,-0.027515622622668302,-0.00357818712296778,-0.0033620326100522926
1001,97.01,0.005996709450899008,0.5799999999999983,1,-0.006821026859760478,-0.006058446420395799,0.027925206900358185,-0.027515622622668302,-0.00357818712296778
1002,95.72,-0.013386802933019708,-1.2900000000000063,-1,0.005996709450899008,-0.006821026859760478,-0.006058446420395799,0.027925206900358185,-0.027515622622668302
1003,93.7,-0.02132907379579601,-2.019999999999996,-1,-0.013386802933019708,0.005996709450899008,-0.006821026859760478,-0.006058446420395799,0.027925206900358185
1004,95.97,0.02393745338515987,2.269999999999996,1,-0.02132907379579601,-0.013386802933019708,0.005996709450899008,-0.006821026859760478,-0.006058446420395799
1005,97.33,0.014071623808865931,1.3599999999999994,1,0.02393745338515987,-0.02132907379579601,-0.013386802933019708,0.005996709450899008,-0.006821026859760478
1006,95.23,-0.021812248232447505,-2.0999999999999943,-1,0.014071623808865931,0.02393745338515987,-0.02132907379579601,-0.013386802933019708,0.005996709450899008
1007,95.65,0.0044006776803071895,0.4200000000000017,1,-0.021812248232447505,0.014071623808865931,0.02393745338515987,-0.02132907379579601,-0.013386802933019708
1008,95.21,-0.004610717588662012,-0.44000000000001194,-1,0.0044006776803071895,-0.021812248232447505,0.014071623808865931,0.02393745338515987,-0.02132907379579601
1009,95.52,0.0032506713466919556,0.3100000000000023,1,-0.004610717588662012,0.0044006776803071895,-0.021812248232447505,0.014071623808865931,0.02393745338515987
1010,95.46,-0.0006283380665414447,-0.060000000000002274,-1,0.0032506713466919556,-0.004610717588662012,0.0044006776803071895,-0.021812248232447505,0.014071623808865931
1011,93.18,-0.024174205189099674,-2.279999999999987,-1,-0.0006283380665414447,0.0032506713466919556,-0.004610717588662012,0.0044006776803071895,-0.021812248232447505
1012,93.16,-0.00021466137251053362,-0.020000000000010232,-1,-0.024174205189099674,-0.0006283380665414447,0.0032506713466919556,-0.004610717588662012,0.0044006776803071895
1013,93.29,0.001394475956729421,0.13000000000000966,1,-0.00021466137251053362,-0.024174205189099674,-0.0006283380665414447,0.0032506713466919556,-0.004610717588662012
1014,92.24,-0.011319045012066247,-1.0500000000000114,-1,0.001394475956729421,-0.00021466137251053362,-0.024174205189099674,-0.0006283380665414447,0.0032506713466919556
1015,92.98,0.00799054030163519,0.7400000000000091,1,-0.011319045012066247,0.001394475956729421,-0.00021466137251053362,-0.024174205189099674,-0.0006283380665414447
